Quantity,order_id,Item_ID,Price,date
1,25565,5,5.95,2019-08-03 18:42:00
1,25565,216,0.8,2019-08-03 18:42:00
1,25565,27,8.95,2019-08-03 18:42:00
1,25565,215,2.95,2019-08-03 18:42:00
1,25565,33,9.95,2019-08-03 18:42:00
1,25565,193,3.95,2019-08-03 18:42:00
1,25565,135,5.95,2019-08-03 18:42:00
1,25569,5,5.95,2019-08-03 18:57:00
1,25569,22,5.95,2019-08-03 18:57:00
1,25569,214,2.95,2019-08-03 18:57:00
1,25569,169,0.5,2019-08-03 18:57:00
1,25569,179,0.5,2019-08-03 18:57:00
1,25569,216,0.8,2019-08-03 18:57:00
1,25569,27,8.95,2019-08-03 18:57:00
1,25569,215,2.95,2019-08-03 18:57:00
2,25569,192,2.5,2019-08-03 18:57:00
2,25569,245,0.8,2019-08-03 18:57:00
1,25569,137,8.95,2019-08-03 18:57:00
1,25569,71,8.95,2019-08-03 18:57:00
2,25580,5,5.95,2019-08-03 19:46:00
1,25580,217,2.95,2019-08-03 19:46:00
1,25580,253,11.95,2019-08-03 19:46:00
1,25580,34,4.95,2019-08-03 19:46:00
1,25552,22,5.95,2019-08-03 17:21:00
1,25552,215,2.95,2019-08-03 17:21:00
1,25552,192,2.5,2019-08-03 17:21:00
1,25552,158,7.95,2019-08-03 17:21:00
1,25552,206,8.95,2019-08-03 17:21:00
1,25555,22,5.95,2019-08-03 17:36:00
1,25555,54,8.95,2019-08-03 17:36:00
1,25555,215,2.95,2019-08-03 17:36:00
1,25555,192,2.5,2019-08-03 17:36:00
1,25555,193,3.95,2019-08-03 17:36:00
1,25555,48,4.95,2019-08-03 17:36:00
1,25555,189,5.95,2019-08-03 17:36:00
1,25560,22,5.95,2019-08-03 18:18:00
1,25560,217,2.95,2019-08-03 18:18:00
1,25560,179,0.5,2019-08-03 18:18:00
4,25560,216,0.8,2019-08-03 18:18:00
1,25560,31,1.95,2019-08-03 18:18:00
1,25560,54,8.95,2019-08-03 18:18:00
1,25560,192,2.5,2019-08-03 18:18:00
