Quantity,order_id,Item_ID,Price,date
1,25275,5,5.95,2019-07-19 20:49:00
1,25275,217,2.95,2019-07-19 20:49:00
1,25275,169,0.5,2019-07-19 20:49:00
1,25275,194,0.5,2019-07-19 20:49:00
1,25275,216,0.8,2019-07-19 20:49:00
1,25275,31,1.95,2019-07-19 20:49:00
1,25275,178,3.95,2019-07-19 20:49:00
1,25275,99,2.95,2019-07-19 20:49:00
1,25275,256,11.95,2019-07-19 20:49:00
1,25275,123,12.95,2019-07-19 20:49:00
1,25251,22,5.95,2019-07-19 18:15:00
1,25251,110,2.95,2019-07-19 18:15:00
1,25251,215,2.95,2019-07-19 18:15:00
1,25251,121,8.95,2019-07-19 18:15:00
1,25255,22,5.95,2019-07-19 18:47:00
1,25255,190,3.95,2019-07-19 18:47:00
1,25255,54,8.95,2019-07-19 18:47:00
1,25255,215,2.95,2019-07-19 18:47:00
1,25255,99,2.95,2019-07-19 18:47:00
1,25255,193,3.95,2019-07-19 18:47:00
1,25255,183,8.95,2019-07-19 18:47:00
1,25255,171,3.95,2019-07-19 18:47:00
1,25255,88,8.95,2019-07-19 18:47:00
1,25262,22,5.95,2019-07-19 19:01:00
1,25262,169,0.5,2019-07-19 19:01:00
1,25262,215,2.95,2019-07-19 19:01:00
1,25262,223,0.5,2019-07-19 19:01:00
1,25262,193,3.95,2019-07-19 19:01:00
3,25262,204,2.95,2019-07-19 19:01:00
1,25262,121,8.95,2019-07-19 19:01:00
1,25262,64,7.95,2019-07-19 19:01:00
1,25268,22,5.95,2019-07-19 19:54:00
1,25268,179,0.5,2019-07-19 19:54:00
1,25268,194,0.5,2019-07-19 19:54:00
1,25268,216,0.8,2019-07-19 19:54:00
1,25268,215,2.95,2019-07-19 19:54:00
1,25268,12,8.95,2019-07-19 19:54:00
1,25269,22,5.95,2019-07-19 20:06:00
1,25269,110,2.95,2019-07-19 20:06:00
1,25269,190,3.95,2019-07-19 20:06:00
1,25269,263,5.95,2019-07-19 20:06:00
1,25269,192,2.5,2019-07-19 20:06:00
1,25269,178,3.95,2019-07-19 20:06:00
2,25269,34,4.95,2019-07-19 20:06:00
1,25269,273,7.95,2019-07-19 20:06:00
1,25272,22,5.95,2019-07-19 20:24:00
1,25272,192,2.5,2019-07-19 20:24:00
1,25272,35,8.95,2019-07-19 20:24:00
1,25246,52,8.95,2019-07-19 17:33:00
1,25246,110,2.95,2019-07-19 17:33:00
1,25246,179,0.5,2019-07-19 17:33:00
1,25246,216,0.8,2019-07-19 17:33:00
1,25246,215,2.95,2019-07-19 17:33:00
1,25246,192,2.5,2019-07-19 17:33:00
1,25246,150,9.95,2019-07-19 17:33:00
1,25273,52,8.95,2019-07-19 20:29:00
1,25273,110,2.95,2019-07-19 20:29:00
1,25273,190,3.95,2019-07-19 20:29:00
1,25273,31,1.95,2019-07-19 20:29:00
1,25273,236,5.95,2019-07-19 20:29:00
1,25273,238,5.95,2019-07-19 20:29:00
1,25273,161,7.95,2019-07-19 20:29:00
1,25247,110,2.95,2019-07-19 17:35:00
1,25247,169,0.5,2019-07-19 17:35:00
1,25247,49,8.95,2019-07-19 17:35:00
1,25247,244,3.95,2019-07-19 17:35:00
1,25247,40,4.95,2019-07-19 17:35:00
1,25247,163,3.95,2019-07-19 17:35:00
1,25248,110,2.95,2019-07-19 17:39:00
2,25248,27,8.95,2019-07-19 17:39:00
3,25248,215,2.95,2019-07-19 17:39:00
1,25248,99,2.95,2019-07-19 17:39:00
1,25248,56,9.95,2019-07-19 17:39:00
1,25248,158,7.95,2019-07-19 17:39:00
1,25252,110,2.95,2019-07-19 18:24:00
1,25252,169,0.5,2019-07-19 18:24:00
3,25252,216,0.8,2019-07-19 18:24:00
1,25252,54,8.95,2019-07-19 18:24:00
1,25252,33,9.95,2019-07-19 18:24:00
1,25252,223,0.5,2019-07-19 18:24:00
2,25252,244,3.95,2019-07-19 18:24:00
1,25252,236,5.95,2019-07-19 18:24:00
1,25252,65,8.95,2019-07-19 18:24:00
1,25264,110,2.95,2019-07-19 19:13:00
1,25264,215,2.95,2019-07-19 19:13:00
1,25264,42,10.95,2019-07-19 19:13:00
1,25264,26,5.95,2019-07-19 19:13:00
1,25264,140,10.95,2019-07-19 19:13:00
2,25274,110,2.95,2019-07-19 20:35:00
1,25274,179,0.5,2019-07-19 20:35:00
1,25274,194,0.5,2019-07-19 20:35:00
2,25274,216,0.8,2019-07-19 20:35:00
1,25274,54,8.95,2019-07-19 20:35:00
1,25274,215,2.95,2019-07-19 20:35:00
1,25274,33,9.95,2019-07-19 20:35:00
1,25276,110,2.95,2019-07-19 21:04:00
1,25276,194,0.5,2019-07-19 21:04:00
2,25276,216,0.8,2019-07-19 21:04:00
1,25276,31,1.95,2019-07-19 21:04:00
1,25276,269,3.95,2019-07-19 21:04:00
1,25276,4,5.95,2019-07-19 21:04:00
1,25276,78,8.95,2019-07-19 21:04:00
1,25253,214,2.95,2019-07-19 18:40:00
1,25253,244,3.95,2019-07-19 18:40:00
1,25253,236,5.95,2019-07-19 18:40:00
2,25253,193,3.95,2019-07-19 18:40:00
2,25253,229,5.95,2019-07-19 18:40:00
1,25254,214,2.95,2019-07-19 18:45:00
1,25254,217,2.95,2019-07-19 18:45:00
1,25254,169,0.5,2019-07-19 18:45:00
2,25254,216,0.8,2019-07-19 18:45:00
1,25254,27,8.95,2019-07-19 18:45:00
1,25258,214,2.95,2019-07-19 18:55:00
1,25258,169,0.5,2019-07-19 18:55:00
3,25258,216,0.8,2019-07-19 18:55:00
1,25258,54,8.95,2019-07-19 18:55:00
1,25258,215,2.95,2019-07-19 18:55:00
1,25258,223,0.5,2019-07-19 18:55:00
1,25258,222,1.95,2019-07-19 18:55:00
1,25258,193,3.95,2019-07-19 18:55:00
1,25263,214,2.95,2019-07-19 19:10:00
1,25263,135,5.95,2019-07-19 19:10:00
1,25263,148,10.95,2019-07-19 19:10:00
1,25263,267,6.95,2019-07-19 19:10:00
1,25257,217,2.95,2019-07-19 18:53:00
1,25257,192,2.5,2019-07-19 18:53:00
1,25257,271,3.95,2019-07-19 18:53:00
1,25257,228,8.95,2019-07-19 18:53:00
1,25259,217,2.95,2019-07-19 18:56:00
1,25259,216,0.8,2019-07-19 18:56:00
1,25259,192,2.5,2019-07-19 18:56:00
1,25259,93,8.95,2019-07-19 18:56:00
1,25259,121,8.95,2019-07-19 18:56:00
2,25260,217,2.95,2019-07-19 18:57:00
3,25260,169,0.5,2019-07-19 18:57:00
4,25260,216,0.8,2019-07-19 18:57:00
1,25260,27,8.95,2019-07-19 18:57:00
1,25260,49,8.95,2019-07-19 18:57:00
1,25260,192,2.5,2019-07-19 18:57:00
2,25260,178,3.95,2019-07-19 18:57:00
1,25260,96,8.95,2019-07-19 18:57:00
1,25260,35,8.95,2019-07-19 18:57:00
1,25261,169,0.5,2019-07-19 18:58:00
1,25261,216,0.8,2019-07-19 18:58:00
1,25261,215,2.95,2019-07-19 18:58:00
1,25261,99,2.95,2019-07-19 18:58:00
1,25261,221,4.95,2019-07-19 18:58:00
1,25261,23,2.95,2019-07-19 18:58:00
1,25261,158,7.95,2019-07-19 18:58:00
1,25249,194,0.5,2019-07-19 17:41:00
4,25249,216,0.8,2019-07-19 17:41:00
1,25249,223,0.5,2019-07-19 17:41:00
1,25249,99,2.95,2019-07-19 17:41:00
1,25249,107,8.95,2019-07-19 17:41:00
